Time,"Conductivity, mS","Temperature, C"
14:51:29,0.859,23.9
0,0,0
0,0,0
14:51:31,0.859,23.9
0,0,0
0,0,0
14:51:33,0.859,23.9
0,0,0
0,0,0
14:51:35,0.859,23.9
0,0,0
0,0,0
14:51:37,0.859,23.9
0,0,0
0,0,0
14:51:39,0.859,23.9
0,0,0
0,0,0
14:51:41,0.859,23.9
0,0,0
0,0,0
14:51:43,0.859,23.9
0,0,0
0,0,0
14:51:45,0.859,23.9
0,0,0
0,0,0
14:51:47,0.86,23.9
0,0,0
0,0,0
14:51:49,0.859,23.9
0,0,0
0,0,0
14:51:51,0.859,23.9
0,0,0
0,0,0
14:51:53,0.859,23.9
0,0,0
0,0,0
14:51:55,0.859,23.9
0,0,0
0,0,0
14:51:57,0.859,23.9
0,0,0
0,0,0
14:51:59,0.859,23.9
0,0,0
0,0,0
14:52:01,0.86,23.9
0,0,0
0,0,0
14:52:03,0.86,23.9
0,0,0
0,0,0
14:52:05,0.86,23.9
0,0,0
0,0,0
14:52:07,0.86,23.9
0,0,0
0,0,0
14:52:09,0.86,23.9
0,0,0
0,0,0
14:52:11,0.86,23.9
0,0,0
0,0,0
14:52:13,0.86,23.9
0,0,0
0,0,0
14:52:15,0.86,23.9
0,0,0
0,0,0
14:52:17,0.86,23.9
0,0,0
0,0,0
14:52:19,0.86,23.9
0,0,0
0,0,0
14:52:21,0.86,23.9
0,0,0
0,0,0
14:52:23,0.859,23.9
0,0,0
0,0,0
14:52:25,0.859,23.9
0,0,0
0,0,0
14:52:27,0.859,23.9
0,0,0
0,0,0
14:52:29,0.86,23.9
0,0,0
0,0,0
14:52:31,0.86,23.9
0,0,0
0,0,0
14:52:33,0.86,23.9
0,0,0
0,0,0
14:52:35,0.86,23.9
0,0,0
0,0,0
14:52:37,0.86,23.9
0,0,0
0,0,0
14:52:39,0.86,23.9
0,0,0
0,0,0
14:52:41,0.86,23.9
0,0,0
0,0,0
14:52:43,0.86,23.9
0,0,0
0,0,0
14:52:45,0.86,23.9
0,0,0
0,0,0
14:52:47,0.86,23.9
0,0,0
0,0,0
14:52:49,0.86,23.8
0,0,0
0,0,0
14:52:51,0.86,23.8
0,0,0
0,0,0
14:52:53,0.861,23.8
0,0,0
0,0,0
14:52:55,0.861,23.8
0,0,0
0,0,0
14:52:57,0.861,23.8
0,0,0
0,0,0
14:52:59,0.861,23.8
0,0,0
0,0,0
14:53:01,0.861,23.8
0,0,0
0,0,0
14:53:03,0.861,23.8
0,0,0
0,0,0
14:53:05,0.861,23.8
0,0,0
0,0,0
14:53:07,0.861,23.8
0,0,0
0,0,0
14:53:09,0.861,23.8
0,0,0
0,0,0
14:53:11,0.861,23.8
0,0,0
0,0,0
14:53:13,0.861,23.8
0,0,0
0,0,0
14:53:15,0.862,23.8
0,0,0
0,0,0
14:53:17,0.862,23.8
0,0,0
0,0,0
14:53:19,0.862,23.8
0,0,0
0,0,0
14:53:21,0.862,23.8
0,0,0
0,0,0
14:53:23,0.862,23.8
0,0,0
0,0,0
14:53:25,0.859,23.8
0,0,0
0,0,0
14:53:27,0.86,23.8
0,0,0
0,0,0
14:53:29,0.86,23.8
0,0,0
0,0,0
14:53:31,0.86,23.8
0,0,0
0,0,0
14:53:33,0.862,23.8
0,0,0
0,0,0
14:53:35,0.862,23.8
0,0,0
0,0,0
14:53:37,0.862,23.8
0,0,0
0,0,0
14:53:39,0.862,23.8
0,0,0
0,0,0
14:53:41,0.862,23.8
0,0,0
0,0,0
14:53:43,0.862,23.8
0,0,0
0,0,0
14:53:45,0.861,23.8
0,0,0
0,0,0
14:53:47,0.861,23.8
0,0,0
0,0,0
14:53:49,0.862,23.8
0,0,0
0,0,0
14:53:51,0.862,23.8
0,0,0
0,0,0
14:53:53,0.862,23.8
0,0,0
0,0,0
14:53:55,0.862,23.8
0,0,0
0,0,0
14:53:57,0.862,23.8
0,0,0
0,0,0
14:53:59,0.862,23.8
0,0,0
0,0,0
14:54:01,0.862,23.8
0,0,0
0,0,0
14:54:03,0.862,23.8
0,0,0
0,0,0
14:54:05,0.862,23.8
0,0,0
0,0,0
14:54:07,0.862,23.8
0,0,0
0,0,0
14:54:09,0.862,23.8
0,0,0
0,0,0
14:54:11,0.862,23.8
0,0,0
0,0,0
14:54:13,0.862,23.8
0,0,0
0,0,0
14:54:15,0.862,23.8
0,0,0
0,0,0
14:54:17,0.862,23.8
0,0,0
0,0,0
14:54:19,0.862,23.8
0,0,0
0,0,0
14:54:21,0.862,23.8
0,0,0
0,0,0
14:54:23,0.862,23.8
0,0,0
0,0,0
14:54:25,0.862,23.8
0,0,0
0,0,0
14:54:27,0.862,23.7
0,0,0
0,0,0
14:54:29,0.862,23.7
0,0,0
0,0,0
14:54:31,0.863,23.7
0,0,0
0,0,0
14:54:33,0.864,23.7
0,0,0
0,0,0
14:54:35,0.864,23.7
0,0,0
0,0,0
14:54:37,0.864,23.7
0,0,0
0,0,0
14:54:39,0.864,23.7
0,0,0
0,0,0
14:54:41,0.864,23.7
0,0,0
0,0,0
14:54:43,0.864,23.7
0,0,0
0,0,0
14:54:45,0.864,23.7
0,0,0
0,0,0
14:54:47,0.864,23.7
0,0,0
0,0,0
14:54:49,0.864,23.7
0,0,0
0,0,0
14:54:51,0.864,23.7
0,0,0
0,0,0
14:54:53,0.864,23.7
0,0,0
0,0,0
14:54:55,0.864,23.7
0,0,0
0,0,0
14:54:57,0.864,23.7
0,0,0
0,0,0
14:54:59,0.864,23.7
0,0,0
0,0,0
14:55:01,0.864,23.7
0,0,0
0,0,0
14:55:03,0.864,23.7
0,0,0
0,0,0
14:55:05,0.864,23.7
0,0,0
0,0,0
14:55:07,0.864,23.7
0,0,0
0,0,0
14:55:09,0.864,23.7
0,0,0
0,0,0
14:55:11,0.864,23.7
0,0,0
0,0,0
14:55:13,0.864,23.7
0,0,0
0,0,0
14:55:15,0.864,23.7
0,0,0
0,0,0
14:55:17,0.864,23.7
0,0,0
0,0,0
14:55:19,0.864,23.7
0,0,0
0,0,0
14:55:21,0.865,23.7
0,0,0
0,0,0
14:55:23,0.865,23.7
0,0,0
0,0,0
14:55:25,0.864,23.7
0,0,0
0,0,0
14:55:27,0.864,23.7
0,0,0
0,0,0
14:55:29,0.864,23.7
0,0,0
0,0,0
14:55:31,0.864,23.7
0,0,0
0,0,0
14:55:33,0.864,23.7
0,0,0
0,0,0
14:55:35,0.864,23.7
0,0,0
0,0,0
14:55:37,0.864,23.7
0,0,0
0,0,0
14:55:39,0.864,23.7
0,0,0
0,0,0
14:55:41,0.864,23.7
0,0,0
0,0,0
14:55:43,0.864,23.7
0,0,0
0,0,0
14:55:45,0.864,23.7
0,0,0
0,0,0
14:55:47,0.864,23.7
0,0,0
0,0,0
14:55:49,0.864,23.7
0,0,0
0,0,0
14:55:51,0.864,23.7
0,0,0
0,0,0
14:55:53,0.864,23.7
0,0,0
0,0,0
14:55:55,0.864,23.7
0,0,0
0,0,0
14:55:57,0.864,23.7
0,0,0
0,0,0
14:55:59,0.864,23.7
0,0,0
0,0,0
14:56:01,0.864,23.7
0,0,0
0,0,0
14:56:03,0.864,23.7
0,0,0
0,0,0
14:56:05,0.864,23.7
0,0,0
0,0,0
14:56:07,0.864,23.6
0,0,0
0,0,0
14:56:09,0.865,23.6
0,0,0
0,0,0
14:56:11,0.866,23.6
0,0,0
0,0,0
14:56:13,0.866,23.6
0,0,0
0,0,0
14:56:15,0.866,23.6
0,0,0
0,0,0
14:56:17,0.867,23.6
0,0,0
0,0,0
14:56:19,0.867,23.6
0,0,0
0,0,0
14:56:21,0.867,23.6
0,0,0
0,0,0
14:56:23,0.866,23.6
0,0,0
0,0,0
14:56:25,0.866,23.6
0,0,0
0,0,0
14:56:27,0.866,23.6
0,0,0
0,0,0
14:56:29,0.866,23.6
0,0,0
0,0,0
14:56:31,0.866,23.6
0,0,0
0,0,0
14:56:33,0.867,23.6
0,0,0
0,0,0
14:56:35,0.867,23.6
0,0,0
0,0,0
14:56:37,0.867,23.6
0,0,0
0,0,0
14:56:39,0.867,23.6
0,0,0
0,0,0
14:56:41,0.867,23.6
0,0,0
0,0,0
14:56:43,0.867,23.6
0,0,0
0,0,0
14:56:45,0.867,23.6
0,0,0
0,0,0
14:56:47,0.867,23.6
0,0,0
0,0,0
14:56:49,0.867,23.6
0,0,0
0,0,0
14:56:51,0.867,23.6
0,0,0
0,0,0
14:56:53,0.867,23.6
0,0,0
0,0,0
14:56:55,0.867,23.6
0,0,0
0,0,0
14:56:57,0.867,23.6
0,0,0
0,0,0
14:56:59,0.866,23.6
0,0,0
0,0,0
14:57:01,0.866,23.6
0,0,0
0,0,0
14:57:03,0.866,23.6
0,0,0
0,0,0
14:57:05,0.866,23.6
0,0,0
0,0,0
14:57:07,0.866,23.6
0,0,0
0,0,0
14:57:09,0.867,23.6
0,0,0
0,0,0
14:57:11,0.867,23.6
0,0,0
0,0,0
14:57:13,0.867,23.6
0,0,0
0,0,0
14:57:15,0.866,23.6
0,0,0
0,0,0
14:57:17,0.866,23.6
0,0,0
0,0,0
14:57:19,0.866,23.6
0,0,0
0,0,0
14:57:21,0.867,23.6
0,0,0
0,0,0
14:57:23,0.867,23.6
0,0,0
0,0,0
14:57:25,0.867,23.6
0,0,0
0,0,0
14:57:27,0.867,23.6
0,0,0
0,0,0
14:57:29,0.867,23.6
0,0,0
0,0,0
14:57:31,0.867,23.6
0,0,0
0,0,0
14:57:33,0.867,23.6
0,0,0
0,0,0
14:57:35,0.866,23.6
0,0,0
0,0,0
14:57:37,0.866,23.6
0,0,0
0,0,0
14:57:39,0.867,23.6
0,0,0
0,0,0
14:57:41,0.867,23.6
0,0,0
0,0,0
14:57:43,0.867,23.6
0,0,0
0,0,0
14:57:45,0.867,23.6
0,0,0
0,0,0
14:57:47,0.867,23.6
0,0,0
0,0,0
14:57:49,0.867,23.6
0,0,0
0,0,0
14:57:51,0.867,23.6
0,0,0
0,0,0
14:57:53,0.867,23.6
0,0,0
0,0,0
14:57:55,0.867,23.6
0,0,0
0,0,0
14:57:57,0.867,23.6
0,0,0
0,0,0
14:57:59,0.867,23.6
0,0,0
0,0,0
14:58:01,0.867,23.6
0,0,0
0,0,0
14:58:03,0.867,23.6
0,0,0
0,0,0
14:58:05,0.867,23.6
0,0,0
0,0,0
14:58:07,0.867,23.6
0,0,0
0,0,0
14:58:09,0.867,23.5
0,0,0
0,0,0
14:58:11,0.867,23.5
0,0,0
0,0,0
14:58:13,0.868,23.5
0,0,0
0,0,0
14:58:15,0.868,23.5
0,0,0
0,0,0
14:58:17,0.869,23.5
0,0,0
0,0,0
14:58:19,0.869,23.5
0,0,0
0,0,0
14:58:21,0.869,23.5
0,0,0
0,0,0
14:58:23,0.869,23.5
0,0,0
0,0,0
14:58:25,0.869,23.5
0,0,0
0,0,0
14:58:27,0.869,23.5
0,0,0
0,0,0
14:58:29,0.869,23.5
0,0,0
0,0,0
14:58:31,0.869,23.5
0,0,0
0,0,0
14:58:33,0.869,23.6
0,0,0
0,0,0
14:58:35,0.868,23.5
0,0,0
0,0,0
14:58:37,0.869,23.5
0,0,0
0,0,0
14:58:39,0.869,23.5
0,0,0
0,0,0
14:58:41,0.869,23.5
0,0,0
0,0,0
14:58:43,0.869,23.5
0,0,0
0,0,0
14:58:45,0.869,23.5
0,0,0
0,0,0
14:58:47,0.869,23.5
0,0,0
0,0,0
14:58:49,0.869,23.5
0,0,0
0,0,0
14:58:51,0.869,23.5
0,0,0
0,0,0
14:58:53,0.869,23.5
0,0,0
0,0,0
14:58:55,0.869,23.5
0,0,0
0,0,0
14:58:57,0.869,23.5
0,0,0
0,0,0
14:58:59,0.869,23.5
0,0,0
0,0,0
14:59:01,0.869,23.5
0,0,0
0,0,0
14:59:03,0.869,23.5
0,0,0
0,0,0
14:59:05,0.869,23.5
0,0,0
0,0,0
14:59:07,0.869,23.5
0,0,0
0,0,0
14:59:09,0.869,23.5
0,0,0
0,0,0
14:59:11,0.869,23.5
0,0,0
0,0,0
14:59:13,0.869,23.5
0,0,0
0,0,0
14:59:15,0.869,23.5
0,0,0
0,0,0
14:59:17,0.869,23.5
0,0,0
0,0,0
14:59:19,0.869,23.5
0,0,0
0,0,0
14:59:21,0.869,23.5
0,0,0
0,0,0
14:59:23,0.869,23.5
0,0,0
0,0,0
14:59:25,0.869,23.5
0,0,0
0,0,0
14:59:27,0.869,23.5
0,0,0
0,0,0
14:59:29,0.869,23.5
0,0,0
0,0,0
14:59:31,0.869,23.5
0,0,0
0,0,0
14:59:33,0.869,23.5
0,0,0
0,0,0
14:59:35,0.869,23.5
0,0,0
0,0,0
14:59:37,0.869,23.5
0,0,0
0,0,0
14:59:39,0.869,23.5
0,0,0
0,0,0
14:59:41,0.869,23.5
0,0,0
0,0,0
14:59:43,0.869,23.5
0,0,0
0,0,0
14:59:45,0.869,23.5
0,0,0
0,0,0
14:59:47,0.869,23.5
0,0,0
0,0,0
14:59:49,0.87,23.5
0,0,0
0,0,0
14:59:51,0.87,23.5
0,0,0
0,0,0
14:59:53,0.87,23.5
0,0,0
0,0,0
14:59:55,0.869,23.5
0,0,0
0,0,0
14:59:57,0.869,23.5
0,0,0
0,0,0
14:59:59,0.869,23.5
0,0,0
0,0,0
15:00:01,0.869,23.5
0,0,0
0,0,0
15:00:03,0.869,23.5
0,0,0
0,0,0
15:00:05,0.869,23.4
0,0,0
0,0,0
15:00:07,0.869,23.4
0,0,0
0,0,0
15:00:09,0.87,23.5
0,0,0
0,0,0
15:00:11,0.87,23.4
0,0,0
0,0,0
15:00:13,0.871,23.4
0,0,0
0,0,0
15:00:15,0.871,23.4
0,0,0
0,0,0
15:00:17,0.87,23.4
0,0,0
0,0,0
15:00:19,0.871,23.4
0,0,0
0,0,0
15:00:21,0.871,23.4
0,0,0
0,0,0
15:00:23,0.871,23.4
0,0,0
0,0,0
15:00:25,0.871,23.4
0,0,0
0,0,0
15:00:27,0.871,23.4
0,0,0
0,0,0
15:00:29,0.871,23.4
0,0,0
0,0,0
15:00:31,0.871,23.4
0,0,0
0,0,0
15:00:33,0.871,23.4
0,0,0
0,0,0
15:00:35,0.871,23.4
0,0,0
0,0,0
15:00:37,0.871,23.4
0,0,0
0,0,0
15:00:39,0.871,23.4
0,0,0
0,0,0
15:00:41,0.871,23.4
0,0,0
0,0,0
15:00:43,0.871,23.4
0,0,0
0,0,0
15:00:45,0.871,23.4
0,0,0
0,0,0
15:00:47,0.871,23.4
0,0,0
0,0,0
15:00:49,0.872,23.4
0,0,0
0,0,0
15:00:51,0.871,23.4
0,0,0
0,0,0
15:00:53,0.871,23.4
0,0,0
0,0,0
15:00:55,0.871,23.4
0,0,0
0,0,0
15:00:57,0.871,23.4
0,0,0
0,0,0
15:00:59,0.871,23.4
0,0,0
0,0,0
15:01:01,0.871,23.4
0,0,0
0,0,0
15:01:03,0.871,23.4
0,0,0
0,0,0
15:01:05,0.871,23.4
0,0,0
0,0,0
15:01:07,0.871,23.4
0,0,0
0,0,0
15:01:09,0.871,23.4
0,0,0
0,0,0
15:01:11,0.871,23.4
0,0,0
0,0,0
15:01:13,0.871,23.4
0,0,0
0,0,0
15:01:15,0.871,23.4
0,0,0
0,0,0
15:01:17,0.871,23.4
0,0,0
0,0,0
15:01:19,0.871,23.4
0,0,0
0,0,0
15:01:21,0.871,23.4
0,0,0
0,0,0
15:01:23,0.871,23.4
0,0,0
0,0,0
15:01:25,0.871,23.4
0,0,0
0,0,0
15:01:27,0.871,23.4
0,0,0
0,0,0
15:01:29,0.871,23.4
0,0,0
0,0,0
15:01:31,0.871,23.4
0,0,0
0,0,0
15:01:33,0.871,23.4
0,0,0
0,0,0
15:01:35,0.871,23.4
0,0,0
0,0,0
15:01:37,0.871,23.4
0,0,0
0,0,0
15:01:39,0.872,23.4
0,0,0
0,0,0
15:01:41,0.872,23.4
0,0,0
0,0,0
15:01:43,0.872,23.4
0,0,0
0,0,0
15:01:45,0.872,23.4
0,0,0
0,0,0
15:01:47,0.872,23.4
0,0,0
0,0,0
15:01:49,0.872,23.4
0,0,0
0,0,0
15:01:51,0.872,23.4
0,0,0
0,0,0
15:01:53,0.871,23.4
0,0,0
0,0,0
15:01:55,0.871,23.4
0,0,0
0,0,0
15:01:57,0.871,23.4
0,0,0
0,0,0
15:01:59,0.871,23.4
0,0,0
0,0,0
15:02:01,0.871,23.4
0,0,0
0,0,0
15:02:03,0.871,23.3
0,0,0
0,0,0
15:02:05,0.872,23.3
0,0,0
0,0,0
15:02:07,0.872,23.3
0,0,0
0,0,0
15:02:09,0.873,23.3
0,0,0
0,0,0
15:02:11,0.873,23.3
0,0,0
0,0,0
15:02:13,0.873,23.3
0,0,0
0,0,0
15:02:15,0.874,23.3
0,0,0
0,0,0
15:02:17,0.874,23.3
0,0,0
0,0,0
15:02:19,0.874,23.3
0,0,0
0,0,0
15:02:21,0.873,23.3
0,0,0
0,0,0
15:02:23,0.874,23.3
0,0,0
0,0,0
15:02:25,0.874,23.3
0,0,0
0,0,0
15:02:27,0.874,23.3
0,0,0
0,0,0
15:02:29,0.873,23.3
0,0,0
0,0,0
15:02:31,0.874,23.3
0,0,0
0,0,0
15:02:33,0.873,23.3
0,0,0
0,0,0
15:02:35,0.873,23.3
0,0,0
0,0,0
15:02:37,0.874,23.3
0,0,0
0,0,0
15:02:39,0.874,23.3
0,0,0
0,0,0
15:02:41,0.874,23.3
0,0,0
0,0,0
15:02:43,0.874,23.3
0,0,0
0,0,0
15:02:45,0.873,23.3
0,0,0
0,0,0
15:02:47,0.873,23.3
0,0,0
0,0,0
15:02:49,0.873,23.3
0,0,0
0,0,0
15:02:51,0.873,23.3
0,0,0
0,0,0
15:02:53,0.873,23.3
0,0,0
0,0,0
15:02:55,0.873,23.3
0,0,0
0,0,0
15:02:57,0.873,23.3
0,0,0
0,0,0
15:02:59,0.873,23.3
0,0,0
0,0,0
15:03:01,0.874,23.3
0,0,0
0,0,0
15:03:03,0.873,23.3
0,0,0
0,0,0
15:03:05,0.873,23.3
0,0,0
0,0,0
15:03:07,0.873,23.3
0,0,0
0,0,0
15:03:09,0.873,23.3
0,0,0
0,0,0
15:03:11,0.873,23.3
0,0,0
0,0,0
15:03:13,0.873,23.3
0,0,0
0,0,0
15:03:15,0.873,23.3
0,0,0
0,0,0
15:03:17,0.873,23.3
0,0,0
0,0,0
15:03:19,0.874,23.3
0,0,0
0,0,0
15:03:21,0.874,23.3
0,0,0
0,0,0
15:03:23,0.874,23.3
0,0,0
0,0,0
15:03:25,0.874,23.3
0,0,0
0,0,0
15:03:27,0.874,23.3
0,0,0
0,0,0
15:03:29,0.874,23.3
0,0,0
0,0,0
15:03:31,0.874,23.3
0,0,0
0,0,0
15:03:33,0.874,23.3
0,0,0
0,0,0
15:03:35,0.874,23.3
0,0,0
0,0,0
15:03:37,0.874,23.3
0,0,0
0,0,0
15:03:39,0.874,23.3
0,0,0
0,0,0
15:03:41,0.874,23.3
0,0,0
0,0,0
15:03:43,0.874,23.3
0,0,0
0,0,0
15:03:45,0.874,23.3
0,0,0
0,0,0
15:03:47,0.874,23.3
0,0,0
0,0,0
15:03:49,0.874,23.3
0,0,0
0,0,0
15:03:51,0.874,23.3
0,0,0
0,0,0
15:03:53,0.874,23.3
0,0,0
0,0,0
15:03:55,0.874,23.3
0,0,0
0,0,0
15:03:57,0.874,23.3
0,0,0
0,0,0
15:03:59,0.874,23.3
0,0,0
0,0,0
15:04:01,0.874,23.3
0,0,0
0,0,0
