Time,"Conductivity, mS","Temperature, C"
13:16:42,0.865,25.3
0,0,0
0,0,0
13:16:44,0.865,25.3
0,0,0
0,0,0
13:16:46,0.865,25.3
0,0,0
0,0,0
13:16:48,0.866,25.3
0,0,0
0,0,0
13:16:50,0.866,25.3
0,0,0
0,0,0
13:16:52,0.866,25.3
0,0,0
0,0,0
13:16:54,0.866,25.3
0,0,0
0,0,0
13:16:56,0.866,25.3
0,0,0
0,0,0
13:16:58,0.866,25.3
0,0,0
0,0,0
13:17:00,0.867,25.3
0,0,0
0,0,0
13:17:02,0.867,25.3
0,0,0
0,0,0
13:17:04,0.867,25.3
0,0,0
0,0,0
13:17:06,0.868,25.3
0,0,0
0,0,0
13:17:08,0.868,25.3
0,0,0
0,0,0
13:17:10,0.868,25.3
0,0,0
0,0,0
13:17:12,0.868,25.3
0,0,0
0,0,0
13:17:14,0.868,25.3
0,0,0
0,0,0
13:17:16,0.867,25.3
0,0,0
0,0,0
13:17:18,0.867,25.3
0,0,0
0,0,0
13:17:20,0.867,25.3
0,0,0
0,0,0
13:17:22,0.868,25.3
0,0,0
0,0,0
13:17:24,0.868,25.3
0,0,0
0,0,0
13:17:26,0.868,25.3
0,0,0
0,0,0
13:17:28,0.869,25.3
0,0,0
0,0,0
13:17:30,0.869,25.3
0,0,0
0,0,0
13:17:32,0.869,25.3
0,0,0
0,0,0
13:17:34,0.87,25.3
0,0,0
0,0,0
13:17:36,0.87,25.3
0,0,0
0,0,0
13:17:38,0.87,25.3
0,0,0
0,0,0
13:17:40,0.87,25.3
0,0,0
0,0,0
13:17:42,0.87,25.3
0,0,0
0,0,0
13:17:44,0.871,25.3
0,0,0
0,0,0
13:17:46,0.871,25.3
0,0,0
0,0,0
13:17:48,0.871,25.3
0,0,0
0,0,0
13:17:50,0.871,25.3
0,0,0
0,0,0
13:17:52,0.871,25.3
0,0,0
0,0,0
13:17:54,0.871,25.3
0,0,0
0,0,0
13:17:56,0.871,25.3
0,0,0
0,0,0
13:17:58,0.871,25.3
0,0,0
0,0,0
13:18:00,0.872,25.3
0,0,0
0,0,0
13:18:02,0.872,25.3
0,0,0
0,0,0
13:18:04,0.872,25.3
0,0,0
0,0,0
13:18:06,0.872,25.3
0,0,0
0,0,0
13:18:08,0.871,25.3
0,0,0
0,0,0
13:18:10,0.872,25.3
0,0,0
0,0,0
13:18:12,0.872,25.3
0,0,0
0,0,0
13:18:14,0.872,25.3
0,0,0
0,0,0
13:18:16,0.873,25.3
0,0,0
0,0,0
13:18:18,0.873,25.3
0,0,0
0,0,0
13:18:20,0.874,25.3
0,0,0
0,0,0
13:18:22,0.874,25.3
0,0,0
0,0,0
13:18:24,0.874,25.3
0,0,0
0,0,0
13:18:26,0.874,25.3
0,0,0
0,0,0
13:18:28,0.874,25.3
0,0,0
0,0,0
13:18:30,0.874,25.3
0,0,0
0,0,0
13:18:32,0.874,25.3
0,0,0
0,0,0
13:18:34,0.875,25.3
0,0,0
0,0,0
13:18:36,0.875,25.3
0,0,0
0,0,0
13:18:38,0.875,25.3
0,0,0
0,0,0
13:18:40,0.875,25.3
0,0,0
0,0,0
13:18:42,0.875,25.3
0,0,0
0,0,0
13:18:44,0.875,25.3
0,0,0
0,0,0
13:18:46,0.875,25.3
0,0,0
0,0,0
13:18:48,0.875,25.3
0,0,0
0,0,0
13:18:50,0.875,25.3
0,0,0
0,0,0
13:18:52,0.875,25.3
0,0,0
0,0,0
13:18:54,0.875,25.3
0,0,0
0,0,0
13:18:56,0.876,25.3
0,0,0
0,0,0
13:18:58,0.876,25.3
0,0,0
0,0,0
13:19:00,0.876,25.3
0,0,0
0,0,0
13:19:02,0.877,25.3
0,0,0
0,0,0
13:19:04,0.877,25.3
0,0,0
0,0,0
13:19:06,0.877,25.3
0,0,0
0,0,0
13:19:08,0.877,25.3
0,0,0
0,0,0
13:19:10,0.877,25.3
0,0,0
0,0,0
13:19:12,0.877,25.3
0,0,0
0,0,0
13:19:14,0.877,25.3
0,0,0
0,0,0
13:19:16,0.877,25.3
0,0,0
0,0,0
13:19:18,0.877,25.3
0,0,0
0,0,0
13:19:20,0.878,25.3
0,0,0
0,0,0
13:19:22,0.878,25.3
0,0,0
0,0,0
