Time,"Conductivity, mS","Temperature, C"
13:05:34,0.871,27
0,0,0
0,0,0
13:05:36,0.871,27
0,0,0
0,0,0
13:05:38,0.871,27
0,0,0
0,0,0
13:05:40,0.872,27
0,0,0
0,0,0
13:05:42,0.872,27
0,0,0
0,0,0
13:05:44,0.872,27
0,0,0
0,0,0
13:05:46,0.872,27
0,0,0
0,0,0
13:05:48,0.873,27
0,0,0
0,0,0
13:05:50,0.873,27
0,0,0
0,0,0
13:05:52,0.872,27
0,0,0
0,0,0
13:05:54,0.872,27
0,0,0
0,0,0
13:05:56,0.873,27
0,0,0
0,0,0
13:05:58,0.873,27
0,0,0
0,0,0
13:06:00,0.874,27
0,0,0
0,0,0
13:06:02,0.874,27
0,0,0
0,0,0
13:06:04,0.874,27
0,0,0
0,0,0
13:06:06,0.874,27
0,0,0
0,0,0
13:06:08,0.874,27
0,0,0
0,0,0
13:06:10,0.874,26.9
0,0,0
0,0,0
13:06:12,0.874,26.9
0,0,0
0,0,0
13:06:14,0.875,26.9
0,0,0
0,0,0
13:06:16,0.875,26.9
0,0,0
0,0,0
13:06:18,0.876,26.9
0,0,0
0,0,0
13:06:20,0.876,26.9
0,0,0
0,0,0
13:06:22,0.876,26.9
0,0,0
0,0,0
13:06:24,0.876,26.9
0,0,0
0,0,0
13:06:26,0.876,26.9
0,0,0
0,0,0
13:06:28,0.876,26.9
0,0,0
0,0,0
13:06:30,0.876,26.9
0,0,0
0,0,0
13:06:32,0.876,26.9
0,0,0
0,0,0
13:06:34,0.876,26.9
0,0,0
0,0,0
13:06:36,0.876,26.9
0,0,0
0,0,0
13:06:38,0.877,26.9
0,0,0
0,0,0
13:06:40,0.877,26.9
0,0,0
0,0,0
13:06:42,0.877,26.9
0,0,0
0,0,0
13:06:44,0.877,26.9
0,0,0
0,0,0
13:06:46,0.877,26.9
0,0,0
0,0,0
13:06:48,0.877,26.9
0,0,0
0,0,0
13:06:50,0.877,26.9
0,0,0
0,0,0
13:06:52,0.877,26.9
0,0,0
0,0,0
13:06:54,0.877,26.9
0,0,0
0,0,0
13:06:56,0.878,26.9
0,0,0
0,0,0
13:06:58,0.878,26.9
0,0,0
0,0,0
13:07:00,0.878,26.9
0,0,0
0,0,0
13:07:02,0.878,26.9
0,0,0
0,0,0
13:07:04,0.878,26.9
0,0,0
0,0,0
13:07:06,0.878,26.9
0,0,0
0,0,0
13:07:08,0.878,26.9
0,0,0
0,0,0
13:07:10,0.878,26.9
0,0,0
0,0,0
13:07:12,0.878,26.9
0,0,0
0,0,0
13:07:14,0.878,26.9
0,0,0
0,0,0
13:07:16,0.878,26.8
0,0,0
0,0,0
13:07:18,0.878,26.8
0,0,0
0,0,0
13:07:20,0.878,26.8
0,0,0
0,0,0
13:07:22,0.879,26.8
0,0,0
0,0,0
13:07:24,0.879,26.8
0,0,0
0,0,0
13:07:26,0.879,26.8
0,0,0
0,0,0
13:07:28,0.879,26.8
0,0,0
0,0,0
13:07:30,0.879,26.8
0,0,0
0,0,0
13:07:32,0.881,26.8
0,0,0
0,0,0
13:07:34,0.882,26.8
0,0,0
0,0,0
13:07:36,0.884,26.8
0,0,0
0,0,0
13:07:38,0.886,26.8
0,0,0
0,0,0
13:07:40,0.886,26.8
0,0,0
0,0,0
13:07:42,0.886,26.8
0,0,0
0,0,0
13:07:44,0.886,26.8
0,0,0
0,0,0
13:07:46,0.886,26.8
0,0,0
0,0,0
13:07:48,0.886,26.8
0,0,0
0,0,0
13:07:50,0.886,26.8
0,0,0
0,0,0
13:07:52,0.886,26.8
0,0,0
0,0,0
13:07:54,0.886,26.8
0,0,0
0,0,0
13:07:56,0.887,26.8
0,0,0
0,0,0
13:07:58,0.887,26.8
0,0,0
0,0,0
13:08:00,0.887,26.8
0,0,0
0,0,0
13:08:02,0.887,26.8
0,0,0
0,0,0
13:08:04,0.887,26.8
0,0,0
0,0,0
13:08:06,0.887,26.8
0,0,0
0,0,0
13:08:08,0.887,26.8
0,0,0
0,0,0
13:08:10,0.887,26.8
0,0,0
0,0,0
13:08:12,0.887,26.8
0,0,0
0,0,0
13:08:14,0.886,26.8
0,0,0
0,0,0
13:08:16,0.886,26.8
0,0,0
0,0,0
13:08:18,0.886,26.8
0,0,0
0,0,0
13:08:20,0.886,26.8
0,0,0
0,0,0
13:08:22,0.886,26.7
0,0,0
0,0,0
13:08:24,0.887,26.7
0,0,0
0,0,0
13:08:26,0.887,26.7
0,0,0
0,0,0
13:08:28,0.887,26.7
0,0,0
0,0,0
13:08:30,0.888,26.7
0,0,0
0,0,0
13:08:32,0.888,26.7
0,0,0
0,0,0
13:08:34,0.888,26.7
0,0,0
0,0,0
13:08:36,0.888,26.7
0,0,0
0,0,0
13:08:38,0.888,26.7
0,0,0
0,0,0
13:08:40,0.888,26.7
0,0,0
0,0,0
13:08:42,0.889,26.7
0,0,0
0,0,0
13:08:44,0.889,26.7
0,0,0
0,0,0
13:08:46,0.889,26.7
0,0,0
0,0,0
13:08:48,0.889,26.7
0,0,0
0,0,0
13:08:50,0.889,26.7
0,0,0
0,0,0
13:08:52,0.889,26.7
0,0,0
0,0,0
13:08:54,0.889,26.7
0,0,0
0,0,0
13:08:56,0.889,26.7
0,0,0
0,0,0
13:08:58,0.889,26.7
0,0,0
0,0,0
13:09:00,0.889,26.7
0,0,0
0,0,0
13:09:02,0.889,26.7
0,0,0
0,0,0
13:09:04,0.889,26.7
0,0,0
0,0,0
13:09:06,0.889,26.7
0,0,0
0,0,0
13:09:08,0.889,26.7
0,0,0
0,0,0
13:09:10,0.889,26.7
0,0,0
0,0,0
13:09:12,0.889,26.7
0,0,0
0,0,0
13:09:14,0.889,26.7
0,0,0
0,0,0
13:09:16,0.889,26.7
0,0,0
0,0,0
